ImageNumber,CellNumber,CellID,cell_category,cell_type,cell_subtype,RoiID,image_name,cell_id,tissue_id,cell_category_regen,cell_type_regen
82,1262,175_C_57_1262,Tumor,normal,normal,"175_C4,9","175_C4,9",1262,cords24_ocmzljpb_1,Tumor,normal
82,1263,175_C_57_1263,Tumor,normal,normal,"175_C4,9","175_C4,9",1263,cords24_ocmzljpb_1,Tumor,normal
82,1266,175_C_57_1266,Tumor,normal,normal,"175_C4,9","175_C4,9",1266,cords24_ocmzljpb_1,Tumor,normal
82,1270,175_C_57_1270,Tumor,normal,normal,"175_C4,9","175_C4,9",1270,cords24_ocmzljpb_1,Tumor,normal
82,1272,175_C_57_1272,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1272,cords24_ocmzljpb_1,Tumor,hypoxic
82,1278,175_C_57_1278,Tumor,normal,normal,"175_C4,9","175_C4,9",1278,cords24_ocmzljpb_1,Tumor,normal
82,1280,175_C_57_1280,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1280,cords24_ocmzljpb_1,Tumor,hypoxic
82,1282,175_C_57_1282,Tumor,normal,normal,"175_C4,9","175_C4,9",1282,cords24_ocmzljpb_1,Tumor,normal
82,1284,175_C_57_1284,Tumor,normal,normal,"175_C4,9","175_C4,9",1284,cords24_ocmzljpb_1,Tumor,normal
82,1285,175_C_57_1285,Tumor,normal,normal,"175_C4,9","175_C4,9",1285,cords24_ocmzljpb_1,Tumor,normal
82,1286,175_C_57_1286,Tumor,normal,normal,"175_C4,9","175_C4,9",1286,cords24_ocmzljpb_1,Tumor,normal
82,1289,175_C_57_1289,Tumor,normal,normal,"175_C4,9","175_C4,9",1289,cords24_ocmzljpb_1,Tumor,normal
82,1290,175_C_57_1290,Tumor,normal,normal,"175_C4,9","175_C4,9",1290,cords24_ocmzljpb_1,Tumor,normal
82,1296,175_C_57_1296,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1296,cords24_ocmzljpb_1,Tumor,hypoxic
82,1298,175_C_57_1298,Tumor,normal,normal,"175_C4,9","175_C4,9",1298,cords24_ocmzljpb_1,Tumor,normal
82,1301,175_C_57_1301,Tumor,normal,normal,"175_C4,9","175_C4,9",1301,cords24_ocmzljpb_1,Tumor,normal
82,1305,175_C_57_1305,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1305,cords24_ocmzljpb_1,Tumor,hypoxic
82,1309,175_C_57_1309,Tumor,normal,normal,"175_C4,9","175_C4,9",1309,cords24_ocmzljpb_1,Tumor,normal
82,1314,175_C_57_1314,Tumor,normal,normal,"175_C4,9","175_C4,9",1314,cords24_ocmzljpb_1,Tumor,normal
82,1317,175_C_57_1317,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1317,cords24_ocmzljpb_1,Tumor,hypoxic
82,1319,175_C_57_1319,Tumor,normal,normal,"175_C4,9","175_C4,9",1319,cords24_ocmzljpb_1,Tumor,normal
82,1321,175_C_57_1321,Tumor,normal,normal,"175_C4,9","175_C4,9",1321,cords24_ocmzljpb_1,Tumor,normal
82,1325,175_C_57_1325,Tumor,normal,normal,"175_C4,9","175_C4,9",1325,cords24_ocmzljpb_1,Tumor,normal
82,1327,175_C_57_1327,Tumor,normal,normal,"175_C4,9","175_C4,9",1327,cords24_ocmzljpb_1,Tumor,normal
82,1333,175_C_57_1333,Tumor,normal,normal,"175_C4,9","175_C4,9",1333,cords24_ocmzljpb_1,Tumor,normal
82,1334,175_C_57_1334,Tumor,normal,normal,"175_C4,9","175_C4,9",1334,cords24_ocmzljpb_1,Tumor,normal
82,1335,175_C_57_1335,Tumor,normal,normal,"175_C4,9","175_C4,9",1335,cords24_ocmzljpb_1,Tumor,normal
82,1337,175_C_57_1337,Tumor,normal,normal,"175_C4,9","175_C4,9",1337,cords24_ocmzljpb_1,Tumor,normal
82,1341,175_C_57_1341,Tumor,normal,normal,"175_C4,9","175_C4,9",1341,cords24_ocmzljpb_1,Tumor,normal
82,1342,175_C_57_1342,Tumor,normal,normal,"175_C4,9","175_C4,9",1342,cords24_ocmzljpb_1,Tumor,normal
82,1347,175_C_57_1347,Tumor,normal,normal,"175_C4,9","175_C4,9",1347,cords24_ocmzljpb_1,Tumor,normal
82,1348,175_C_57_1348,Tumor,normal,normal,"175_C4,9","175_C4,9",1348,cords24_ocmzljpb_1,Tumor,normal
82,1349,175_C_57_1349,Tumor,normal,normal,"175_C4,9","175_C4,9",1349,cords24_ocmzljpb_1,Tumor,normal
82,1351,175_C_57_1351,Tumor,normal,normal,"175_C4,9","175_C4,9",1351,cords24_ocmzljpb_1,Tumor,normal
82,1357,175_C_57_1357,Tumor,normal,normal,"175_C4,9","175_C4,9",1357,cords24_ocmzljpb_1,Tumor,normal
82,1363,175_C_57_1363,Tumor,normal,normal,"175_C4,9","175_C4,9",1363,cords24_ocmzljpb_1,Tumor,normal
82,1366,175_C_57_1366,Tumor,normal,normal,"175_C4,9","175_C4,9",1366,cords24_ocmzljpb_1,Tumor,normal
82,1367,175_C_57_1367,Tumor,normal,normal,"175_C4,9","175_C4,9",1367,cords24_ocmzljpb_1,Tumor,normal
82,1368,175_C_57_1368,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1368,cords24_ocmzljpb_1,Tumor,normal
82,1369,175_C_57_1369,Tumor,normal,normal,"175_C4,9","175_C4,9",1369,cords24_ocmzljpb_1,Tumor,normal
82,1371,175_C_57_1371,Tumor,normal,normal,"175_C4,9","175_C4,9",1371,cords24_ocmzljpb_1,Tumor,normal
82,1374,175_C_57_1374,Tumor,normal,normal,"175_C4,9","175_C4,9",1374,cords24_ocmzljpb_1,Tumor,normal
82,1375,175_C_57_1375,Tumor,normal,normal,"175_C4,9","175_C4,9",1375,cords24_ocmzljpb_1,Tumor,normal
82,1379,175_C_57_1379,Tumor,normal,normal,"175_C4,9","175_C4,9",1379,cords24_ocmzljpb_1,Tumor,normal
82,1384,175_C_57_1384,Tumor,normal,normal,"175_C4,9","175_C4,9",1384,cords24_ocmzljpb_1,Tumor,normal
82,1387,175_C_57_1387,Tumor,normal,normal,"175_C4,9","175_C4,9",1387,cords24_ocmzljpb_1,Tumor,normal
82,1393,175_C_57_1393,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1393,cords24_ocmzljpb_1,Tumor,hypoxic
82,1395,175_C_57_1395,Tumor,normal,normal,"175_C4,9","175_C4,9",1395,cords24_ocmzljpb_1,Tumor,normal
82,1397,175_C_57_1397,Tumor,normal,normal,"175_C4,9","175_C4,9",1397,cords24_ocmzljpb_1,Tumor,normal
82,1398,175_C_57_1398,Tumor,normal,normal,"175_C4,9","175_C4,9",1398,cords24_ocmzljpb_1,Tumor,normal
82,1399,175_C_57_1399,Tumor,normal,normal,"175_C4,9","175_C4,9",1399,cords24_ocmzljpb_1,Tumor,normal
82,1400,175_C_57_1400,Tumor,normal,normal,"175_C4,9","175_C4,9",1400,cords24_ocmzljpb_1,Tumor,normal
82,1410,175_C_57_1410,Tumor,normal,normal,"175_C4,9","175_C4,9",1410,cords24_ocmzljpb_1,Tumor,normal
82,1411,175_C_57_1411,Tumor,normal,normal,"175_C4,9","175_C4,9",1411,cords24_ocmzljpb_1,Tumor,normal
82,1415,175_C_57_1415,Tumor,normal,normal,"175_C4,9","175_C4,9",1415,cords24_ocmzljpb_1,Tumor,normal
82,1418,175_C_57_1418,Tumor,normal,normal,"175_C4,9","175_C4,9",1418,cords24_ocmzljpb_1,Tumor,normal
82,1421,175_C_57_1421,Tumor,normal,normal,"175_C4,9","175_C4,9",1421,cords24_ocmzljpb_1,Tumor,normal
82,1422,175_C_57_1422,Tumor,normal,normal,"175_C4,9","175_C4,9",1422,cords24_ocmzljpb_1,Tumor,normal
82,1426,175_C_57_1426,Tumor,normal,normal,"175_C4,9","175_C4,9",1426,cords24_ocmzljpb_1,Tumor,normal
82,1427,175_C_57_1427,Tumor,normal,normal,"175_C4,9","175_C4,9",1427,cords24_ocmzljpb_1,Tumor,normal
82,1428,175_C_57_1428,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1428,cords24_ocmzljpb_1,Tumor,hypoxic
82,1429,175_C_57_1429,Tumor,normal,normal,"175_C4,9","175_C4,9",1429,cords24_ocmzljpb_1,Tumor,normal
82,1433,175_C_57_1433,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1433,cords24_ocmzljpb_1,Tumor,hypoxic
82,1435,175_C_57_1435,Tumor,normal,normal,"175_C4,9","175_C4,9",1435,cords24_ocmzljpb_1,Tumor,normal
82,1437,175_C_57_1437,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1437,cords24_ocmzljpb_1,Tumor,hypoxic
82,1438,175_C_57_1438,Tumor,normal,normal,"175_C4,9","175_C4,9",1438,cords24_ocmzljpb_1,Tumor,normal
82,1441,175_C_57_1441,Tumor,normal,normal,"175_C4,9","175_C4,9",1441,cords24_ocmzljpb_1,Tumor,normal
82,1442,175_C_57_1442,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1442,cords24_ocmzljpb_1,Tumor,hypoxic
82,1443,175_C_57_1443,Tumor,normal,normal,"175_C4,9","175_C4,9",1443,cords24_ocmzljpb_1,Tumor,normal
82,1448,175_C_57_1448,Tumor,normal,normal,"175_C4,9","175_C4,9",1448,cords24_ocmzljpb_1,Tumor,normal
82,1451,175_C_57_1451,Tumor,normal,normal,"175_C4,9","175_C4,9",1451,cords24_ocmzljpb_1,Tumor,normal
82,1452,175_C_57_1452,Tumor,normal,normal,"175_C4,9","175_C4,9",1452,cords24_ocmzljpb_1,Tumor,normal
82,1453,175_C_57_1453,Tumor,normal,normal,"175_C4,9","175_C4,9",1453,cords24_ocmzljpb_1,Tumor,normal
82,1454,175_C_57_1454,Tumor,normal,normal,"175_C4,9","175_C4,9",1454,cords24_ocmzljpb_1,Tumor,normal
82,1458,175_C_57_1458,Tumor,normal,normal,"175_C4,9","175_C4,9",1458,cords24_ocmzljpb_1,Tumor,normal
82,1461,175_C_57_1461,Tumor,normal,normal,"175_C4,9","175_C4,9",1461,cords24_ocmzljpb_1,Tumor,normal
82,1462,175_C_57_1462,Tumor,normal,normal,"175_C4,9","175_C4,9",1462,cords24_ocmzljpb_1,Tumor,normal
82,1464,175_C_57_1464,Tumor,normal,normal,"175_C4,9","175_C4,9",1464,cords24_ocmzljpb_1,Tumor,normal
82,1465,175_C_57_1465,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1465,cords24_ocmzljpb_1,Tumor,hypoxic
82,1467,175_C_57_1467,Tumor,normal,normal,"175_C4,9","175_C4,9",1467,cords24_ocmzljpb_1,Tumor,normal
82,1469,175_C_57_1469,Tumor,normal,normal,"175_C4,9","175_C4,9",1469,cords24_ocmzljpb_1,Tumor,normal
82,1473,175_C_57_1473,Tumor,normal,normal,"175_C4,9","175_C4,9",1473,cords24_ocmzljpb_1,Tumor,normal
82,1474,175_C_57_1474,Tumor,normal,normal,"175_C4,9","175_C4,9",1474,cords24_ocmzljpb_1,Tumor,normal
82,1476,175_C_57_1476,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1476,cords24_ocmzljpb_1,Tumor,hypoxic
82,1478,175_C_57_1478,Tumor,normal,normal,"175_C4,9","175_C4,9",1478,cords24_ocmzljpb_1,Tumor,normal
82,1479,175_C_57_1479,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1479,cords24_ocmzljpb_1,Tumor,hypoxic
82,1480,175_C_57_1480,Tumor,normal,normal,"175_C4,9","175_C4,9",1480,cords24_ocmzljpb_1,Tumor,normal
82,1483,175_C_57_1483,Tumor,normal,normal,"175_C4,9","175_C4,9",1483,cords24_ocmzljpb_1,Tumor,normal
82,1484,175_C_57_1484,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1484,cords24_ocmzljpb_1,Tumor,hypoxic
82,1491,175_C_57_1491,Tumor,normal,normal,"175_C4,9","175_C4,9",1491,cords24_ocmzljpb_1,Tumor,normal
82,1492,175_C_57_1492,Tumor,normal,normal,"175_C4,9","175_C4,9",1492,cords24_ocmzljpb_1,Tumor,normal
82,1493,175_C_57_1493,Tumor,normal,normal,"175_C4,9","175_C4,9",1493,cords24_ocmzljpb_1,Tumor,normal
82,1497,175_C_57_1497,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1497,cords24_ocmzljpb_1,Tumor,hypoxic
82,1499,175_C_57_1499,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1499,cords24_ocmzljpb_1,Tumor,hypoxic
82,1501,175_C_57_1501,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1501,cords24_ocmzljpb_1,Tumor,hypoxic
82,1504,175_C_57_1504,Tumor,normal,normal,"175_C4,9","175_C4,9",1504,cords24_ocmzljpb_1,Tumor,normal
82,1505,175_C_57_1505,Tumor,normal,normal,"175_C4,9","175_C4,9",1505,cords24_ocmzljpb_1,Tumor,normal
82,1507,175_C_57_1507,Tumor,normal,normal,"175_C4,9","175_C4,9",1507,cords24_ocmzljpb_1,Tumor,normal
82,1508,175_C_57_1508,Tumor,normal,normal,"175_C4,9","175_C4,9",1508,cords24_ocmzljpb_1,Tumor,normal
82,1513,175_C_57_1513,Tumor,normal,normal,"175_C4,9","175_C4,9",1513,cords24_ocmzljpb_1,Tumor,normal
82,1514,175_C_57_1514,Tumor,normal,normal,"175_C4,9","175_C4,9",1514,cords24_ocmzljpb_1,Tumor,normal
82,1516,175_C_57_1516,Tumor,normal,normal,"175_C4,9","175_C4,9",1516,cords24_ocmzljpb_1,Tumor,normal
82,1519,175_C_57_1519,Tumor,normal,normal,"175_C4,9","175_C4,9",1519,cords24_ocmzljpb_1,Tumor,normal
82,1523,175_C_57_1523,Tumor,normal,normal,"175_C4,9","175_C4,9",1523,cords24_ocmzljpb_1,Tumor,normal
82,1525,175_C_57_1525,Tumor,normal,normal,"175_C4,9","175_C4,9",1525,cords24_ocmzljpb_1,Tumor,normal
82,1526,175_C_57_1526,Tumor,normal,normal,"175_C4,9","175_C4,9",1526,cords24_ocmzljpb_1,Tumor,normal
82,1527,175_C_57_1527,Tumor,normal,normal,"175_C4,9","175_C4,9",1527,cords24_ocmzljpb_1,Tumor,normal
82,1533,175_C_57_1533,Tumor,normal,normal,"175_C4,9","175_C4,9",1533,cords24_ocmzljpb_1,Fibroblast,normal
82,1534,175_C_57_1534,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1534,cords24_ocmzljpb_1,Tumor,hypoxic
82,1536,175_C_57_1536,Tumor,normal,normal,"175_C4,9","175_C4,9",1536,cords24_ocmzljpb_1,Tumor,normal
82,1540,175_C_57_1540,Tumor,normal,normal,"175_C4,9","175_C4,9",1540,cords24_ocmzljpb_1,Tumor,normal
82,1551,175_C_57_1551,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1551,cords24_ocmzljpb_1,Tumor,hypoxic
82,1554,175_C_57_1554,Tumor,normal,normal,"175_C4,9","175_C4,9",1554,cords24_ocmzljpb_1,Tumor,normal
82,1555,175_C_57_1555,Tumor,normal,normal,"175_C4,9","175_C4,9",1555,cords24_ocmzljpb_1,Tumor,normal
82,1557,175_C_57_1557,Tumor,normal,normal,"175_C4,9","175_C4,9",1557,cords24_ocmzljpb_1,Tumor,normal
82,1560,175_C_57_1560,Tumor,normal,normal,"175_C4,9","175_C4,9",1560,cords24_ocmzljpb_1,Tumor,normal
82,1563,175_C_57_1563,Tumor,normal,normal,"175_C4,9","175_C4,9",1563,cords24_ocmzljpb_1,Tumor,normal
82,1566,175_C_57_1566,Tumor,normal,normal,"175_C4,9","175_C4,9",1566,cords24_ocmzljpb_1,Tumor,normal
82,1567,175_C_57_1567,Tumor,normal,normal,"175_C4,9","175_C4,9",1567,cords24_ocmzljpb_1,Tumor,normal
82,1568,175_C_57_1568,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1568,cords24_ocmzljpb_1,Tumor,hypoxic
82,1571,175_C_57_1571,Tumor,normal,normal,"175_C4,9","175_C4,9",1571,cords24_ocmzljpb_1,Tumor,normal
82,1573,175_C_57_1573,Tumor,normal,normal,"175_C4,9","175_C4,9",1573,cords24_ocmzljpb_1,Tumor,normal
82,1574,175_C_57_1574,Tumor,normal,normal,"175_C4,9","175_C4,9",1574,cords24_ocmzljpb_1,Tumor,normal
82,1575,175_C_57_1575,Tumor,normal,normal,"175_C4,9","175_C4,9",1575,cords24_ocmzljpb_1,Tumor,normal
82,1578,175_C_57_1578,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1578,cords24_ocmzljpb_1,Tumor,normal
82,1579,175_C_57_1579,Tumor,normal,normal,"175_C4,9","175_C4,9",1579,cords24_ocmzljpb_1,Tumor,normal
82,1582,175_C_57_1582,Tumor,normal,normal,"175_C4,9","175_C4,9",1582,cords24_ocmzljpb_1,Tumor,normal
82,1584,175_C_57_1584,Tumor,normal,normal,"175_C4,9","175_C4,9",1584,cords24_ocmzljpb_1,Tumor,normal
82,1590,175_C_57_1590,Tumor,normal,normal,"175_C4,9","175_C4,9",1590,cords24_ocmzljpb_1,Tumor,normal
82,1591,175_C_57_1591,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1591,cords24_ocmzljpb_1,Tumor,hypoxic
82,1594,175_C_57_1594,Tumor,normal,normal,"175_C4,9","175_C4,9",1594,cords24_ocmzljpb_1,Tumor,normal
82,1598,175_C_57_1598,Tumor,normal,normal,"175_C4,9","175_C4,9",1598,cords24_ocmzljpb_1,Tumor,normal
82,1599,175_C_57_1599,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1599,cords24_ocmzljpb_1,Tumor,hypoxic
82,1600,175_C_57_1600,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1600,cords24_ocmzljpb_1,Tumor,hypoxic
82,1604,175_C_57_1604,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1604,cords24_ocmzljpb_1,Tumor,hypoxic
82,1606,175_C_57_1606,Tumor,normal,normal,"175_C4,9","175_C4,9",1606,cords24_ocmzljpb_1,Tumor,normal
82,1607,175_C_57_1607,Tumor,normal,normal,"175_C4,9","175_C4,9",1607,cords24_ocmzljpb_1,Tumor,normal
82,1608,175_C_57_1608,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1608,cords24_ocmzljpb_1,Tumor,hypoxic
82,1610,175_C_57_1610,Tumor,normal,normal,"175_C4,9","175_C4,9",1610,cords24_ocmzljpb_1,Tumor,normal
82,1611,175_C_57_1611,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1611,cords24_ocmzljpb_1,Tumor,hypoxic
82,1613,175_C_57_1613,Tumor,normal,normal,"175_C4,9","175_C4,9",1613,cords24_ocmzljpb_1,Tumor,normal
82,1616,175_C_57_1616,Tumor,normal,normal,"175_C4,9","175_C4,9",1616,cords24_ocmzljpb_1,Tumor,normal
82,1618,175_C_57_1618,Tumor,normal,normal,"175_C4,9","175_C4,9",1618,cords24_ocmzljpb_1,Tumor,normal
82,1619,175_C_57_1619,Tumor,normal,normal,"175_C4,9","175_C4,9",1619,cords24_ocmzljpb_1,Tumor,normal
82,1625,175_C_57_1625,Tumor,normal,normal,"175_C4,9","175_C4,9",1625,cords24_ocmzljpb_1,Tumor,normal
82,1632,175_C_57_1632,Tumor,normal,normal,"175_C4,9","175_C4,9",1632,cords24_ocmzljpb_1,Tumor,normal
82,1640,175_C_57_1640,Tumor,normal,normal,"175_C4,9","175_C4,9",1640,cords24_ocmzljpb_1,Tumor,normal
82,1641,175_C_57_1641,Tumor,normal,normal,"175_C4,9","175_C4,9",1641,cords24_ocmzljpb_1,Tumor,normal
82,1643,175_C_57_1643,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1643,cords24_ocmzljpb_1,Tumor,hypoxic
82,1646,175_C_57_1646,Tumor,normal,normal,"175_C4,9","175_C4,9",1646,cords24_ocmzljpb_1,Tumor,normal
82,1647,175_C_57_1647,Tumor,normal,normal,"175_C4,9","175_C4,9",1647,cords24_ocmzljpb_1,Tumor,normal
82,1648,175_C_57_1648,Tumor,normal,normal,"175_C4,9","175_C4,9",1648,cords24_ocmzljpb_1,Tumor,normal
82,1654,175_C_57_1654,Tumor,normal,normal,"175_C4,9","175_C4,9",1654,cords24_ocmzljpb_1,Tumor,normal
82,1659,175_C_57_1659,Tumor,normal,normal,"175_C4,9","175_C4,9",1659,cords24_ocmzljpb_1,Tumor,normal
82,1660,175_C_57_1660,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1660,cords24_ocmzljpb_1,Tumor,hypoxic
82,1663,175_C_57_1663,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1663,cords24_ocmzljpb_1,Tumor,hypoxic
82,1664,175_C_57_1664,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1664,cords24_ocmzljpb_1,Tumor,hypoxic
82,1665,175_C_57_1665,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1665,cords24_ocmzljpb_1,Tumor,hypoxic
82,1666,175_C_57_1666,Tumor,normal,normal,"175_C4,9","175_C4,9",1666,cords24_ocmzljpb_1,Tumor,normal
82,1670,175_C_57_1670,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1670,cords24_ocmzljpb_1,Tumor,hypoxic
82,1671,175_C_57_1671,Tumor,normal,normal,"175_C4,9","175_C4,9",1671,cords24_ocmzljpb_1,Tumor,normal
82,1674,175_C_57_1674,Tumor,normal,normal,"175_C4,9","175_C4,9",1674,cords24_ocmzljpb_1,Tumor,normal
82,1675,175_C_57_1675,Tumor,normal,normal,"175_C4,9","175_C4,9",1675,cords24_ocmzljpb_1,Tumor,normal
82,1676,175_C_57_1676,Tumor,normal,normal,"175_C4,9","175_C4,9",1676,cords24_ocmzljpb_1,Tumor,normal
82,1679,175_C_57_1679,Tumor,normal,normal,"175_C4,9","175_C4,9",1679,cords24_ocmzljpb_1,Tumor,normal
82,1690,175_C_57_1690,Tumor,normal,normal,"175_C4,9","175_C4,9",1690,cords24_ocmzljpb_1,Tumor,normal
82,1691,175_C_57_1691,Tumor,normal,normal,"175_C4,9","175_C4,9",1691,cords24_ocmzljpb_1,Tumor,normal
82,1694,175_C_57_1694,Tumor,normal,normal,"175_C4,9","175_C4,9",1694,cords24_ocmzljpb_1,Tumor,normal
82,1695,175_C_57_1695,Tumor,normal,normal,"175_C4,9","175_C4,9",1695,cords24_ocmzljpb_1,Tumor,normal
82,1698,175_C_57_1698,Tumor,normal,normal,"175_C4,9","175_C4,9",1698,cords24_ocmzljpb_1,Tumor,normal
82,1702,175_C_57_1702,Tumor,normal,normal,"175_C4,9","175_C4,9",1702,cords24_ocmzljpb_1,Tumor,normal
82,1703,175_C_57_1703,Tumor,normal,normal,"175_C4,9","175_C4,9",1703,cords24_ocmzljpb_1,Tumor,normal
82,1704,175_C_57_1704,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1704,cords24_ocmzljpb_1,Tumor,hypoxic
82,1708,175_C_57_1708,Tumor,normal,normal,"175_C4,9","175_C4,9",1708,cords24_ocmzljpb_1,Tumor,normal
82,1709,175_C_57_1709,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1709,cords24_ocmzljpb_1,Tumor,hypoxic
82,1715,175_C_57_1715,Tumor,normal,normal,"175_C4,9","175_C4,9",1715,cords24_ocmzljpb_1,Tumor,normal
82,1718,175_C_57_1718,Tumor,normal,normal,"175_C4,9","175_C4,9",1718,cords24_ocmzljpb_1,Tumor,normal
82,1720,175_C_57_1720,Tumor,normal,normal,"175_C4,9","175_C4,9",1720,cords24_ocmzljpb_1,Tumor,normal
82,1721,175_C_57_1721,Tumor,normal,normal,"175_C4,9","175_C4,9",1721,cords24_ocmzljpb_1,Tumor,normal
82,1724,175_C_57_1724,Tumor,normal,normal,"175_C4,9","175_C4,9",1724,cords24_ocmzljpb_1,Tumor,normal
82,1728,175_C_57_1728,Tumor,normal,normal,"175_C4,9","175_C4,9",1728,cords24_ocmzljpb_1,Tumor,normal
82,1729,175_C_57_1729,Tumor,normal,normal,"175_C4,9","175_C4,9",1729,cords24_ocmzljpb_1,Tumor,normal
82,1730,175_C_57_1730,Tumor,normal,normal,"175_C4,9","175_C4,9",1730,cords24_ocmzljpb_1,Tumor,normal
82,1732,175_C_57_1732,Tumor,normal,normal,"175_C4,9","175_C4,9",1732,cords24_ocmzljpb_1,Tumor,normal
82,1735,175_C_57_1735,Tumor,normal,normal,"175_C4,9","175_C4,9",1735,cords24_ocmzljpb_1,Tumor,normal
82,1736,175_C_57_1736,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1736,cords24_ocmzljpb_1,Tumor,normal
82,1739,175_C_57_1739,Tumor,normal,normal,"175_C4,9","175_C4,9",1739,cords24_ocmzljpb_1,Tumor,normal
82,1742,175_C_57_1742,Tumor,normal,normal,"175_C4,9","175_C4,9",1742,cords24_ocmzljpb_1,Tumor,normal
82,1743,175_C_57_1743,Tumor,normal,normal,"175_C4,9","175_C4,9",1743,cords24_ocmzljpb_1,Tumor,normal
82,1744,175_C_57_1744,Tumor,normal,normal,"175_C4,9","175_C4,9",1744,cords24_ocmzljpb_1,Tumor,normal
82,1745,175_C_57_1745,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1745,cords24_ocmzljpb_1,Tumor,hypoxic
82,1760,175_C_57_1760,Tumor,normal,normal,"175_C4,9","175_C4,9",1760,cords24_ocmzljpb_1,Tumor,normal
82,1763,175_C_57_1763,Tumor,normal,normal,"175_C4,9","175_C4,9",1763,cords24_ocmzljpb_1,Tumor,normal
82,1764,175_C_57_1764,Tumor,normal,normal,"175_C4,9","175_C4,9",1764,cords24_ocmzljpb_1,Tumor,normal
82,1766,175_C_57_1766,Tumor,normal,normal,"175_C4,9","175_C4,9",1766,cords24_ocmzljpb_1,Tumor,normal
82,1771,175_C_57_1771,Tumor,normal,normal,"175_C4,9","175_C4,9",1771,cords24_ocmzljpb_1,Tumor,normal
82,1775,175_C_57_1775,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1775,cords24_ocmzljpb_1,Tumor,normal
82,1777,175_C_57_1777,Tumor,normal,normal,"175_C4,9","175_C4,9",1777,cords24_ocmzljpb_1,Tumor,normal
82,1778,175_C_57_1778,Tumor,normal,normal,"175_C4,9","175_C4,9",1778,cords24_ocmzljpb_1,Tumor,normal
82,1779,175_C_57_1779,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1779,cords24_ocmzljpb_1,Tumor,hypoxic
82,1782,175_C_57_1782,Tumor,normal,normal,"175_C4,9","175_C4,9",1782,cords24_ocmzljpb_1,Tumor,normal
82,1784,175_C_57_1784,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1784,cords24_ocmzljpb_1,Tumor,hypoxic
82,1785,175_C_57_1785,Tumor,hypoxic,hypoxic,"175_C4,9","175_C4,9",1785,cords24_ocmzljpb_1,Tumor,hypoxic
82,1786,175_C_57_1786,Tumor,normal,normal,"175_C4,9","175_C4,9",1786,cords24_ocmzljpb_1,Tumor,normal
82,1787,175_C_57_1787,Tumor,normal,normal,"175_C4,9","175_C4,9",1787,cords24_ocmzljpb_1,Tumor,normal
82,1791,175_C_57_1791,Tumor,normal,normal,"175_C4,9","175_C4,9",1791,cords24_ocmzljpb_1,Tumor,normal
82,1799,175_C_57_1799,Tumor,normal,normal,"175_C4,9","175_C4,9",1799,cords24_ocmzljpb_1,Tumor,normal
82,1807,175_C_57_1807,Tumor,normal,normal,"175_C4,9","175_C4,9",1807,cords24_ocmzljpb_1,Tumor,normal
